Date,Time,Final Value,Annual Return,Sharpe Ratio,Sortino Ratio,Max Drawdown,Avg Drawdown,Normalized Score,Focus Annual Return,Focus Sharpe Ratio,Focus Sortino Ratio,Focus Max Drawdown,Focus Avg Drawdown,Focus Normalized Score,Blended Score,Lookback Period 1,Lookback Period 2,Lookback Period 3,Central Annual Return,Central Sharpe Ratio,Central Sortino Ratio,Central Max Drawdown,Central Avg Drawdown,Std Annual Return,Std Sharpe Ratio,Std Sortino Ratio,Std Max Drawdown,Std Avg Drawdown,focus start date,focus date end
2025-09-13,16:13:31,"$17,131,981,764",51.22%,1.60447,1.622,-52.66%,-9.90%,1.385,45.19%,1.49551,1.486,-33.14%,-5.78%,1.310,1.336,105,106,180,0.435,1.45,1.3,-0.58,-0.11,0.03,0.2,0.12,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:18:16,"$17,420,653,468",51.29%,1.61707,1.637,-52.81%,-10.06%,1.419,45.14%,1.49808,1.493,-33.14%,-5.63%,1.326,1.358,104,107,178,0.435,1.45,1.3,-0.58,-0.11,0.03,0.2,0.12,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:19:11,"$1,654,446,497",41.37%,1.31817,1.271,-70.06%,-13.64%,-1.323,28.31%,0.95088,0.905,-32.14%,-9.87%,-4.296,-3.255,56,71,171,0.435,1.45,1.3,-0.54,-0.12,0.04,0.045000000000000005,0.04,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:19:13,"$1,798,580,114",41.71%,1.32388,1.294,-60.41%,-12.46%,-0.869,33.43%,1.14255,1.100,-46.12%,-11.37%,-2.636,-2.017,50,235,294,0.435,1.45,1.3,-0.54,-0.12,0.04,0.045000000000000005,0.04,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:19:15,"$1,694,082,243",41.46%,1.33424,1.275,-76.40%,-15.26%,-1.449,37.14%,1.26703,1.205,-34.19%,-10.51%,-1.028,-1.176,62,94,288,0.435,1.45,1.3,-0.54,-0.12,0.04,0.045000000000000005,0.04,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:19:18,"$10,628,972,702",49.15%,1.51550,1.519,-53.71%,-10.65%,1.723,37.38%,1.21175,1.189,-34.00%,-7.17%,-1.222,-0.191,183,190,237,0.435,1.45,1.3,-0.54,-0.12,0.04,0.045000000000000005,0.04,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:19:20,"$1,875,062,641",41.88%,1.37805,1.343,-69.69%,-13.50%,-0.656,39.91%,1.45533,1.403,-32.01%,-7.18%,1.110,0.492,25,104,267,0.435,1.45,1.3,-0.54,-0.12,0.04,0.045000000000000005,0.04,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:19:29,"$2,157,967,768",42.45%,1.34312,1.314,-71.99%,-13.79%,-0.999,44.32%,1.51594,1.505,-28.12%,-6.79%,2.226,1.097,275,279,299,0.435,1.45,1.3,-0.54,-0.12,0.04,0.045000000000000005,0.04,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:19:52,"$9,271,369,215",48.56%,1.49558,1.487,-64.80%,-12.06%,1.099,44.48%,1.46370,1.451,-32.78%,-7.30%,1.592,1.419,84,191,255,0.435,1.45,1.3,-0.54,-0.12,0.04,0.045000000000000005,0.04,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:20:03,"$14,674,975,567",50.54%,1.60019,1.580,-53.71%,-10.66%,2.475,42.80%,1.42329,1.391,-34.39%,-8.05%,0.961,1.491,84,188,268,0.435,1.45,1.3,-0.54,-0.12,0.04,0.045000000000000005,0.04,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:22:44,"$15,705,536,739",50.84%,1.57844,1.576,-53.71%,-11.02%,2.358,44.33%,1.44685,1.445,-35.35%,-8.25%,1.376,1.720,88,180,249,0.435,1.45,1.3,-0.54,-0.12,0.04,0.045000000000000005,0.04,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:23:36,"$12,007,275,415",49.67%,1.56242,1.542,-55.35%,-11.54%,1.997,45.72%,1.51385,1.485,-39.08%,-8.40%,1.838,1.894,91,188,262,0.435,1.45,1.3,-0.54,-0.12,0.04,0.045000000000000005,0.04,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:24:18,"$26,986,950,042",53.21%,1.66098,1.655,-53.71%,-10.40%,3.261,46.32%,1.54087,1.513,-34.34%,-7.86%,2.278,2.622,92,185,254,0.435,1.45,1.3,-0.54,-0.12,0.04,0.045000000000000005,0.04,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:25:56,"$6,145,293,070",46.81%,1.48782,1.479,-62.69%,-11.88%,0.053,43.94%,1.47485,1.471,-32.01%,-7.57%,0.916,0.614,90,125,254,0.435,1.45,1.4,-0.54,-0.115,0.05,0.135,0.14,0.075,0.045,2015-01-01,2025-09-11
2025-09-13,16:27:32,"$15,327,576,458",50.73%,1.60310,1.578,-59.53%,-11.41%,0.627,44.36%,1.47630,1.448,-39.08%,-8.49%,0.673,0.657,92,188,280,0.435,1.45,1.4,-0.54,-0.115,0.05,0.135,0.14,0.075,0.045,2015-01-01,2025-09-11
2025-09-13,16:27:37,"$6,009,443,532",46.72%,1.50172,1.487,-60.22%,-11.47%,0.164,44.22%,1.48804,1.484,-32.01%,-7.51%,0.969,0.687,90,122,283,0.435,1.45,1.4,-0.54,-0.115,0.05,0.135,0.14,0.075,0.045,2015-01-01,2025-09-11
2025-09-13,16:27:51,"$2,855,517,742",43.61%,1.38001,1.355,-69.03%,-13.84%,-0.669,45.72%,1.58503,1.590,-28.12%,-7.42%,1.431,0.696,230,289,292,0.435,1.45,1.4,-0.54,-0.115,0.05,0.135,0.14,0.075,0.045,2015-01-01,2025-09-11
2025-09-13,16:29:31,"$13,812,848,381",50.28%,1.56596,1.577,-53.71%,-10.39%,0.753,42.82%,1.42104,1.432,-29.58%,-7.46%,0.806,0.787,90,216,236,0.435,1.45,1.4,-0.54,-0.115,0.05,0.135,0.14,0.075,0.045,2015-01-01,2025-09-11
2025-09-13,16:32:31,"$2,404,147,441",42.90%,1.35032,1.327,-63.84%,-13.17%,-0.459,37.01%,1.25571,1.229,-32.62%,-8.40%,-0.111,-0.233,153,259,283,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:32:34,"$6,865,439,190",47.28%,1.48141,1.463,-64.80%,-13.27%,0.069,37.50%,1.30840,1.292,-34.51%,-7.76%,0.154,0.124,166,251,285,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:32:36,"$6,839,610,743",47.27%,1.48325,1.474,-61.56%,-11.74%,0.313,40.84%,1.36076,1.345,-33.49%,-8.06%,0.388,0.362,104,190,273,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:32:43,"$5,182,907,389",46.10%,1.46349,1.443,-62.04%,-11.51%,0.223,41.52%,1.38493,1.361,-34.45%,-8.00%,0.473,0.386,85,171,296,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:32:53,"$6,569,059,344",47.10%,1.49213,1.492,-58.53%,-11.74%,0.370,41.23%,1.38240,1.385,-34.59%,-8.48%,0.435,0.412,91,121,232,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:32:55,"$2,587,285,748",43.20%,1.36064,1.334,-65.35%,-13.51%,-0.478,43.60%,1.49857,1.492,-31.15%,-7.52%,0.997,0.481,233,288,292,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:33:00,"$11,231,213,356",49.39%,1.53731,1.543,-53.71%,-11.25%,0.686,42.75%,1.41277,1.409,-39.08%,-8.69%,0.510,0.571,89,179,244,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:33:15,"$8,156,944,611",48.02%,1.48357,1.447,-73.71%,-13.78%,-0.056,45.92%,1.50501,1.475,-35.24%,-8.23%,0.934,0.588,66,189,274,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:33:40,"$12,943,321,670",50.00%,1.55210,1.549,-54.63%,-10.93%,0.774,42.32%,1.38094,1.362,-29.45%,-7.60%,0.582,0.649,91,199,247,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:33:49,"$19,163,322,778",51.70%,1.59126,1.607,-53.71%,-9.82%,1.133,41.62%,1.33192,1.330,-34.19%,-6.52%,0.553,0.756,106,196,232,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:34:39,"$7,302,802,882",47.55%,1.48810,1.458,-67.26%,-12.70%,0.138,45.61%,1.49735,1.479,-34.45%,-6.93%,1.098,0.762,54,167,299,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:36:33,"$7,690,161,724",47.77%,1.45769,1.437,-77.65%,-13.54%,-0.108,48.16%,1.56075,1.544,-34.45%,-6.55%,1.428,0.890,57,158,300,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:36:36,"$3,774,703,136",44.77%,1.41926,1.393,-67.79%,-11.56%,-0.006,46.65%,1.52844,1.504,-34.45%,-5.50%,1.408,0.913,59,170,300,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:37:17,"$6,400,368,768",46.99%,1.46074,1.435,-69.54%,-12.64%,0.039,47.57%,1.56227,1.548,-34.45%,-5.62%,1.540,1.014,57,166,300,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:37:35,"$9,418,096,464",48.63%,1.51885,1.494,-64.87%,-11.96%,0.390,47.40%,1.55105,1.525,-34.45%,-5.61%,1.483,1.100,56,159,300,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:38:53,"$11,900,760,771",49.64%,1.53930,1.518,-63.73%,-11.56%,0.550,47.08%,1.52702,1.509,-34.45%,-5.67%,1.405,1.106,54,154,295,0.425,1.45,1.4,-0.54,-0.12,0.06,0.15,0.12,0.31500000000000006,0.015000000000000001,2015-01-01,2025-09-11
2025-09-13,16:39:21,"$7,668,716,290",47.75%,1.51427,1.512,-53.49%,-11.70%,0.746,32.24%,1.10774,1.080,-35.14%,-10.13%,-1.715,-0.854,98,117,233,0.435,1.45,1.35,-0.58,-0.105,0.02,0.165,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:39:23,"$1,498,886,013",40.97%,1.28502,1.251,-73.64%,-14.21%,-0.820,42.27%,1.44502,1.423,-28.12%,-7.12%,0.321,-0.079,261,272,283,0.435,1.45,1.35,-0.58,-0.105,0.02,0.165,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:39:39,"$8,596,044,037",48.24%,1.49715,1.493,-64.80%,-12.85%,0.619,40.33%,1.34912,1.367,-35.57%,-8.49%,-0.168,0.108,154,227,251,0.435,1.45,1.35,-0.58,-0.105,0.02,0.165,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:39:42,"$12,398,918,988",49.81%,1.54929,1.555,-62.75%,-11.60%,0.976,42.26%,1.36892,1.357,-30.71%,-7.10%,0.109,0.413,135,172,191,0.435,1.45,1.35,-0.58,-0.105,0.02,0.165,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:40:04,"$19,457,406,148",51.77%,1.60102,1.604,-55.38%,-10.93%,1.387,41.61%,1.35116,1.324,-36.25%,-8.55%,-0.107,0.416,95,190,197,0.435,1.45,1.35,-0.58,-0.105,0.02,0.165,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:40:28,"$24,393,031,131",52.76%,1.64321,1.652,-53.71%,-9.56%,1.651,42.20%,1.36913,1.347,-27.86%,-6.33%,0.133,0.664,110,188,194,0.435,1.45,1.35,-0.58,-0.105,0.02,0.165,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:42:40,"$19,672,115,793",51.82%,1.62574,1.656,-52.31%,-9.37%,1.559,42.94%,1.41563,1.417,-33.14%,-5.64%,0.333,0.762,106,112,173,0.435,1.45,1.35,-0.58,-0.105,0.02,0.165,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:43:08,"$23,508,490,223",52.60%,1.64666,1.676,-52.31%,-9.35%,1.692,45.75%,1.50105,1.505,-33.14%,-5.64%,0.843,1.140,105,111,180,0.435,1.45,1.35,-0.58,-0.105,0.02,0.165,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:45:58,"$1,215,040,022",40.12%,1.30583,1.265,-69.51%,-14.09%,-1.300,34.57%,1.20183,1.138,-33.91%,-8.54%,-1.720,-1.573,27,48,218,0.465,1.45,1.45,-0.58,-0.125,0.05,0.045000000000000005,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:46:01,"$3,556,047,034",44.52%,1.39373,1.382,-66.47%,-12.91%,-0.511,36.30%,1.22956,1.217,-37.26%,-8.82%,-1.451,-1.122,203,234,257,0.465,1.45,1.45,-0.58,-0.125,0.05,0.045000000000000005,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:46:03,"$6,244,055,712",46.88%,1.48064,1.454,-55.94%,-11.87%,0.191,43.70%,1.45565,1.433,-36.41%,-8.19%,0.182,0.185,70,181,273,0.465,1.45,1.45,-0.58,-0.125,0.05,0.045000000000000005,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:46:29,"$18,225,772,878",51.48%,1.60369,1.614,-53.71%,-10.18%,1.209,45.45%,1.47136,1.463,-27.86%,-6.29%,0.485,0.738,108,192,194,0.465,1.45,1.45,-0.58,-0.125,0.05,0.045000000000000005,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:50:38,"$21,986,466,756",52.31%,1.62434,1.623,-54.15%,-10.34%,1.339,46.88%,1.50407,1.487,-27.86%,-6.51%,0.716,0.934,98,185,198,0.465,1.45,1.45,-0.58,-0.125,0.05,0.045000000000000005,0.14,0.225,0.08549999999999999,2015-01-01,2025-09-11
2025-09-13,16:52:32,"$5,308,348,310",46.20%,1.47468,1.463,-53.49%,-11.56%,0.641,36.51%,1.21999,1.196,-38.59%,-9.28%,-0.121,0.146,101,119,266,0.435,1.35,1.3,-0.58,-0.105,0.04,0.165,0.12,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:52:35,"$1,676,788,896",41.42%,1.34034,1.306,-62.05%,-12.79%,-0.292,39.23%,1.33306,1.290,-33.72%,-9.54%,0.430,0.178,87,92,290,0.435,1.35,1.3,-0.58,-0.105,0.04,0.165,0.12,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:52:37,"$4,364,902,925",45.37%,1.42743,1.397,-66.56%,-12.72%,0.046,41.57%,1.42474,1.417,-31.07%,-7.83%,0.998,0.665,173,293,296,0.435,1.35,1.3,-0.58,-0.105,0.04,0.165,0.12,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:52:52,"$10,224,303,428",48.98%,1.52869,1.538,-53.71%,-10.11%,1.015,38.95%,1.26194,1.257,-27.86%,-6.50%,0.535,0.703,109,172,204,0.435,1.35,1.3,-0.58,-0.105,0.04,0.165,0.12,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:53:00,"$12,366,712,102",49.80%,1.56723,1.581,-52.31%,-11.03%,1.181,41.36%,1.38269,1.366,-36.07%,-8.65%,0.691,0.863,108,128,230,0.435,1.35,1.3,-0.58,-0.105,0.04,0.165,0.12,0.075,0.058499999999999996,2015-01-01,2025-09-11
2025-09-13,16:53:10,"$6,105,133,862",46.79%,1.48994,1.499,-56.49%,-11.32%,0.677,42.67%,1.47240,1.449,-32.01%,-7.12%,1.165,0.994,29,91,131,0.435,1.35,1.3,-0.58,-0.105,0.04,0.165,0.12,0.075,0.058499999999999996,2015-01-01,2025-09-11
